Week number,Week,Fuel price measure,Value,Value Unit,Value Label,Null Reason,Metadata 1
2006w05,2006-02-03,Diesel importer cost,75.9,nzd,NZ cents per litre,
2006w05,2006-02-03,Diesel Emission Trading Scheme levy,0,nzd,NZ cents per litre,
2006w05,2006-02-03,Diesel GST,11.8,nzd,NZ cents per litre,
2006w05,2006-02-03,Diesel taxes,12.1,nzd,NZ cents per litre,
2006w05,2006-02-03,Diesel price excluding taxes,93.8,nzd,NZ cents per litre,
2006w05,2006-02-03,Diesel main port price,105.9,nzd,NZ cents per litre,
2006w05,2006-02-03,Diesel discounted retail price,105.9,nzd,NZ cents per litre,
2006w05,2006-02-03,Diesel importer margin,13.6,nzd,NZ cents per litre,
2006w05,2006-02-03,Diesel margin trend,15.11720394,nzd,NZ cents per litre,
2006w05,2006-02-03,Petrol importer cost,64.3,nzd,NZ cents per litre,
2006w05,2006-02-03,Regular petrol Emission Trading Scheme levy,0,nzd,NZ cents per litre,
2006w05,2006-02-03,Regular petrol GST,16.2,nzd,NZ cents per litre,
2006w05,2006-02-03,Regular petrol taxes,63.9,nzd,NZ cents per litre,
2006w05,2006-02-03,Regular petrol price excluding taxes,81.9,nzd,NZ cents per litre,
2006w05,2006-02-03,Regular petrol main port price,145.8,nzd,NZ cents per litre,
2006w05,2006-02-03,Regular petrol discounted retail price,145.8,nzd,NZ cents per litre,
2006w05,2006-02-03,Regular petrol importer margin,15.6,nzd,NZ cents per litre,
2006w05,2006-02-03,Regular petrol margin trend,14.1292111,nzd,NZ cents per litre,
2006w05,2006-02-03,Premium petrol 95R importer cost,72.15685714,nzd,NZ cents per litre,
2006w05,2006-02-03,Premium petrol 95R Emission Trading Scheme levy,0,nzd,NZ cents per litre,
2006w05,2006-02-03,Premium petrol 95R GST,16.76666667,nzd,NZ cents per litre,
2006w05,2006-02-03,Premium petrol 95R taxes,64.43166667,nzd,NZ cents per litre,
2006w05,2006-02-03,Premium petrol 95R price excluding taxes,86.46833333,nzd,NZ cents per litre,
2006w05,2006-02-03,Premium petrol 95R main port price,150.9,nzd,NZ cents per litre,
2006w05,2006-02-03,Premium petrol 95R discounted retail price,150.9,nzd,NZ cents per litre,
2006w05,2006-02-03,Premium petrol 95R importer margin,14.31147619,nzd,NZ cents per litre,
2006w05,2006-02-03,Premium petrol 95R margin trend,11.86795331,nzd,NZ cents per litre,
2006w05,2006-02-03,Diesel main port price excluding taxes,93.8,nzd,NZ cents per litre,
2006w06,2006-02-10,Dubai crude (USD),58.83,usd,USD per barrel,
2006w06,2006-02-10,NZ US exchange rate,0.678,usd,USD per 1 NZD,
2006w06,2006-02-10,Dubai crude (NZD),86.74,nzd,NZD per barrel,
2006w06,2006-02-10,Diesel importer cost,78.6,nzd,NZ cents per litre,
2006w06,2006-02-10,Diesel Emission Trading Scheme levy,0,nzd,NZ cents per litre,
2006w06,2006-02-10,Diesel GST,11.8,nzd,NZ cents per litre,
2006w06,2006-02-10,Diesel taxes,12.1,nzd,NZ cents per litre,
2006w06,2006-02-10,Diesel price excluding taxes,93.8,nzd,NZ cents per litre,
2006w06,2006-02-10,Diesel main port price,105.9,nzd,NZ cents per litre,
2006w06,2006-02-10,Diesel discounted retail price,105.9,nzd,NZ cents per litre,
2006w06,2006-02-10,Diesel importer margin,17.9,nzd,NZ cents per litre,
2006w06,2006-02-10,Diesel margin trend,15.09145916,nzd,NZ cents per litre,
2006w06,2006-02-10,Petrol importer cost,63.3,nzd,NZ cents per litre,
2006w06,2006-02-10,Regular petrol Emission Trading Scheme levy,0,nzd,NZ cents per litre,
2006w06,2006-02-10,Regular petrol GST,15.9,nzd,NZ cents per litre,
2006w06,2006-02-10,Regular petrol taxes,63.6,nzd,NZ cents per litre,
2006w06,2006-02-10,Regular petrol price excluding taxes,79.6,nzd,NZ cents per litre,
2006w06,2006-02-10,Regular petrol main port price,143.2,nzd,NZ cents per litre,
2006w06,2006-02-10,Regular petrol discounted retail price,143.2,nzd,NZ cents per litre,
2006w06,2006-02-10,Regular petrol importer margin,15.3,nzd,NZ cents per litre,
2006w06,2006-02-10,Regular petrol margin trend,14.18842729,nzd,NZ cents per litre,
2006w06,2006-02-10,Premium petrol 95R importer cost,71.25185714,nzd,NZ cents per litre,
2006w06,2006-02-10,Premium petrol 95R Emission Trading Scheme levy,0,nzd,NZ cents per litre,
2006w06,2006-02-10,Premium petrol 95R GST,16.32222222,nzd,NZ cents per litre,
2006w06,2006-02-10,Premium petrol 95R taxes,63.98722222,nzd,NZ cents per litre,
2006w06,2006-02-10,Premium petrol 95R price excluding taxes,82.91277778,nzd,NZ cents per litre,
2006w06,2006-02-10,Premium petrol 95R main port price,146.9,nzd,NZ cents per litre,
2006w06,2006-02-10,Premium petrol 95R discounted retail price,146.9,nzd,NZ cents per litre,
2006w06,2006-02-10,Premium petrol 95R importer margin,11.66092064,nzd,NZ cents per litre,
2006w06,2006-02-10,Premium petrol 95R margin trend,11.89482908,nzd,NZ cents per litre,
2006w06,2006-02-10,Diesel main port price excluding taxes,93.8,nzd,NZ cents per litre,
2006w07,2006-02-17,Dubai crude (USD),56.38,usd,USD per barrel,
2006w07,2006-02-17,NZ US exchange rate,0.675,usd,USD per 1 NZD,
2006w07,2006-02-17,Dubai crude (NZD),83.53,nzd,NZD per barrel,
2006w07,2006-02-17,Diesel importer cost,78.8,nzd,NZ cents per litre,
2006w07,2006-02-17,Diesel Emission Trading Scheme levy,0,nzd,NZ cents per litre,
2006w07,2006-02-17,Diesel GST,11.8,nzd,NZ cents per litre,
2006w07,2006-02-17,Diesel taxes,12.1,nzd,NZ cents per litre,
2006w07,2006-02-17,Diesel price excluding taxes,93.8,nzd,NZ cents per litre,
2006w07,2006-02-17,Diesel main port price,105.9,nzd,NZ cents per litre,
2006w07,2006-02-17,Diesel discounted retail price,105.9,nzd,NZ cents per litre,
2006w07,2006-02-17,Diesel importer margin,15.2,nzd,NZ cents per litre,
2006w07,2006-02-17,Diesel margin trend,15.06571438,nzd,NZ cents per litre,
2006w07,2006-02-17,Petrol importer cost,62.6,nzd,NZ cents per litre,
2006w07,2006-02-17,Regular petrol Emission Trading Scheme levy,0,nzd,NZ cents per litre,
2006w07,2006-02-17,Regular petrol GST,15.8,nzd,NZ cents per litre,
2006w07,2006-02-17,Regular petrol taxes,63.4,nzd,NZ cents per litre,
2006w07,2006-02-17,Regular petrol price excluding taxes,78.5,nzd,NZ cents per litre,
2006w07,2006-02-17,Regular petrol main port price,141.9,nzd,NZ cents per litre,
2006w07,2006-02-17,Regular petrol discounted retail price,141.9,nzd,NZ cents per litre,
2006w07,2006-02-17,Regular petrol importer margin,15.2,nzd,NZ cents per litre,
2006w07,2006-02-17,Regular petrol margin trend,14.24764348,nzd,NZ cents per litre,
2006w07,2006-02-17,Premium petrol 95R importer cost,71.63342857,nzd,NZ cents per litre,
2006w07,2006-02-17,Premium petrol 95R Emission Trading Scheme levy,0,nzd,NZ cents per litre,
2006w07,2006-02-17,Premium petrol 95R GST,16.32222222,nzd,NZ cents per litre,
2006w07,2006-02-17,Premium petrol 95R taxes,63.98722222,nzd,NZ cents per litre,
2006w07,2006-02-17,Premium petrol 95R price excluding taxes,82.91277778,nzd,NZ cents per litre,
2006w07,2006-02-17,Premium petrol 95R main port price,146.9,nzd,NZ cents per litre,
2006w07,2006-02-17,Premium petrol 95R discounted retail price,146.9,nzd,NZ cents per litre,
2006w07,2006-02-17,Premium petrol 95R importer margin,11.27934921,nzd,NZ cents per litre,
2006w07,2006-02-17,Premium petrol 95R margin trend,11.92170484,nzd,NZ cents per litre,
2006w07,2006-02-17,Diesel main port price excluding taxes,93.8,nzd,NZ cents per litre,
2006w08,2006-02-24,Dubai crude (USD),56.02,usd,USD per barrel,
2006w08,2006-02-24,NZ US exchange rate,0.664,usd,USD per 1 NZD,
2006w08,2006-02-24,Dubai crude (NZD),84.37,nzd,NZD per barrel,
2006w08,2006-02-24,Diesel importer cost,80.8,nzd,NZ cents per litre,
2006w08,2006-02-24,Diesel Emission Trading Scheme levy,0,nzd,NZ cents per litre,
2006w08,2006-02-24,Diesel GST,11.8,nzd,NZ cents per litre,
2006w08,2006-02-24,Diesel taxes,12.2,nzd,NZ cents per litre,
2006w08,2006-02-24,Diesel price excluding taxes,94.2,nzd,NZ cents per litre,
2006w08,2006-02-24,Diesel main port price,106.3,nzd,NZ cents per litre,
2006w08,2006-02-24,Diesel discounted retail price,106.3,nzd,NZ cents per litre,
2006w08,2006-02-24,Diesel importer margin,15.3,nzd,NZ cents per litre,
2006w08,2006-02-24,Diesel margin trend,15.0399696,nzd,NZ cents per litre,
2006w08,2006-02-24,Petrol importer cost,66.5,nzd,NZ cents per litre,
2006w08,2006-02-24,Regular petrol Emission Trading Scheme levy,0,nzd,NZ cents per litre,
2006w08,2006-02-24,Regular petrol GST,16.1,nzd,NZ cents per litre,
2006w08,2006-02-24,Regular petrol taxes,63.7,nzd,NZ cents per litre,
2006w08,2006-02-24,Regular petrol price excluding taxes,80.8,nzd,NZ cents per litre,
2006w08,2006-02-24,Regular petrol main port price,144.5,nzd,NZ cents per litre,
2006w08,2006-02-24,Regular petrol discounted retail price,144.5,nzd,NZ cents per litre,
2006w08,2006-02-24,Regular petrol importer margin,18.1,nzd,NZ cents per litre,
2006w08,2006-02-24,Regular petrol margin trend,14.30685968,nzd,NZ cents per litre,
2006w08,2006-02-24,Premium petrol 95R importer cost,74.767,nzd,NZ cents per litre,
2006w08,2006-02-24,Premium petrol 95R Emission Trading Scheme levy,0,nzd,NZ cents per litre,
2006w08,2006-02-24,Premium petrol 95R GST,16.98888889,nzd,NZ cents per litre,
2006w08,2006-02-24,Premium petrol 95R taxes,64.65388889,nzd,NZ cents per litre,
2006w08,2006-02-24,Premium petrol 95R price excluding taxes,88.24611111,nzd,NZ cents per litre,
2006w08,2006-02-24,Premium petrol 95R main port price,152.9,nzd,NZ cents per litre,
2006w08,2006-02-24,Premium petrol 95R discounted retail price,152.9,nzd,NZ cents per litre,
2006w08,2006-02-24,Premium petrol 95R importer margin,13.47911111,nzd,NZ cents per litre,
2006w08,2006-02-24,Premium petrol 95R margin trend,11.94858061,nzd,NZ cents per litre,
2006w08,2006-02-24,Diesel main port price excluding taxes,94.1,nzd,NZ cents per litre,
2006w09,2006-03-03,Dubai crude (USD),57.61,usd,USD per barrel,
2006w09,2006-03-03,NZ US exchange rate,0.663,usd,USD per 1 NZD,
2006w09,2006-03-03,Dubai crude (NZD),86.94,nzd,NZD per barrel,
2006w09,2006-03-03,Diesel importer cost,80.6,nzd,NZ cents per litre,
2006w09,2006-03-03,Diesel Emission Trading Scheme levy,0,nzd,NZ cents per litre,
2006w09,2006-03-03,Diesel GST,12,nzd,NZ cents per litre,
2006w09,2006-03-03,Diesel taxes,12.3,nzd,NZ cents per litre,
2006w09,2006-03-03,Diesel price excluding taxes,95.3,nzd,NZ cents per litre,
2006w09,2006-03-03,Diesel main port price,107.6,nzd,NZ cents per litre,
2006w09,2006-03-03,Diesel discounted retail price,107.6,nzd,NZ cents per litre,
2006w09,2006-03-03,Diesel importer margin,14.5,nzd,NZ cents per litre,
2006w09,2006-03-03,Diesel margin trend,15.04141071,nzd,NZ cents per litre,
2006w09,2006-03-03,Petrol importer cost,67.1,nzd,NZ cents per litre,
2006w09,2006-03-03,Regular petrol Emission Trading Scheme levy,0,nzd,NZ cents per litre,
2006w09,2006-03-03,Regular petrol GST,16.4,nzd,NZ cents per litre,
2006w09,2006-03-03,Regular petrol taxes,64.1,nzd,NZ cents per litre,
2006w09,2006-03-03,Regular petrol price excluding taxes,83.8,nzd,NZ cents per litre,
2006w09,2006-03-03,Regular petrol main port price,147.9,nzd,NZ cents per litre,
2006w09,2006-03-03,Regular petrol discounted retail price,147.9,nzd,NZ cents per litre,
2006w09,2006-03-03,Regular petrol importer margin,17.3,nzd,NZ cents per litre,
2006w09,2006-03-03,Regular petrol margin trend,14.34590851,nzd,NZ cents per litre,
2006w09,2006-03-03,Premium petrol 95R importer cost,74.82171429,nzd,NZ cents per litre,
2006w09,2006-03-03,Premium petrol 95R Emission Trading Scheme levy,0,nzd,NZ cents per litre,
2006w09,2006-03-03,Premium petrol 95R GST,16.98888889,nzd,NZ cents per litre,
2006w09,2006-03-03,Premium petrol 95R taxes,64.65388889,nzd,NZ cents per litre,
2006w09,2006-03-03,Premium petrol 95R price excluding taxes,88.24611111,nzd,NZ cents per litre,
2006w09,2006-03-03,Premium petrol 95R main port price,152.9,nzd,NZ cents per litre,
2006w09,2006-03-03,Premium petrol 95R discounted retail price,152.9,nzd,NZ cents per litre,
2006w09,2006-03-03,Premium petrol 95R importer margin,13.42439682,nzd,NZ cents per litre,
2006w09,2006-03-03,Premium petrol 95R margin trend,11.96150127,nzd,NZ cents per litre,
2006w09,2006-03-03,Diesel main port price excluding taxes,95.3,nzd,NZ cents per litre,
2006w10,2006-03-10,Dubai crude (USD),58.15,usd,USD per barrel,
2006w10,2006-03-10,NZ US exchange rate,0.654,usd,USD per 1 NZD,
2006w10,2006-03-10,Dubai crude (NZD),88.94,nzd,NZD per barrel,
2006w10,2006-03-10,Diesel importer cost,83.3,nzd,NZ cents per litre,
2006w10,2006-03-10,Diesel Emission Trading Scheme levy,0,nzd,NZ cents per litre,
2006w10,2006-03-10,Diesel GST,11.9,nzd,NZ cents per litre,
2006w10,2006-03-10,Diesel taxes,12.3,nzd,NZ cents per litre,
2006w10,2006-03-10,Diesel price excluding taxes,94.9,nzd,NZ cents per litre,
2006w10,2006-03-10,Diesel main port price,107.2,nzd,NZ cents per litre,
2006w10,2006-03-10,Diesel discounted retail price,107.2,nzd,NZ cents per litre,
2006w10,2006-03-10,Diesel importer margin,14.3,nzd,NZ cents per litre,
2006w10,2006-03-10,Diesel margin trend,15.04285183,nzd,NZ cents per litre,
2006w10,2006-03-10,Petrol importer cost,68,nzd,NZ cents per litre,
2006w10,2006-03-10,Regular petrol Emission Trading Scheme levy,0,nzd,NZ cents per litre,
2006w10,2006-03-10,Regular petrol GST,16.6,nzd,NZ cents per litre,
2006w10,2006-03-10,Regular petrol taxes,64.2,nzd,NZ cents per litre,
2006w10,2006-03-10,Regular petrol price excluding taxes,84.9,nzd,NZ cents per litre,
2006w10,2006-03-10,Regular petrol main port price,149.2,nzd,NZ cents per litre,
2006w10,2006-03-10,Regular petrol discounted retail price,149.2,nzd,NZ cents per litre,
2006w10,2006-03-10,Regular petrol importer margin,17.8,nzd,NZ cents per litre,
2006w10,2006-03-10,Regular petrol margin trend,14.38495734,nzd,NZ cents per litre,
2006w10,2006-03-10,Premium petrol 95R importer cost,75.90957143,nzd,NZ cents per litre,
2006w10,2006-03-10,Premium petrol 95R Emission Trading Scheme levy,0,nzd,NZ cents per litre,
2006w10,2006-03-10,Premium petrol 95R GST,17.21111111,nzd,NZ cents per litre,
2006w10,2006-03-10,Premium petrol 95R taxes,64.87611111,nzd,NZ cents per litre,
2006w10,2006-03-10,Premium petrol 95R price excluding taxes,90.02388889,nzd,NZ cents per litre,
2006w10,2006-03-10,Premium petrol 95R main port price,154.9,nzd,NZ cents per litre,
2006w10,2006-03-10,Premium petrol 95R discounted retail price,154.9,nzd,NZ cents per litre,
2006w10,2006-03-10,Premium petrol 95R importer margin,14.11431746,nzd,NZ cents per litre,
2006w10,2006-03-10,Premium petrol 95R margin trend,11.97442194,nzd,NZ cents per litre,
2006w10,2006-03-10,Diesel main port price excluding taxes,94.9,nzd,NZ cents per litre,
2006w11,2006-03-17,Dubai crude (USD),57.25,usd,USD per barrel,
2006w11,2006-03-17,NZ US exchange rate,0.642,usd,USD per 1 NZD,
2006w11,2006-03-17,Dubai crude (NZD),89.14,nzd,NZD per barrel,
2006w11,2006-03-17,Diesel importer cost,84.8,nzd,NZ cents per litre,
2006w11,2006-03-17,Diesel Emission Trading Scheme levy,0,nzd,NZ cents per litre,
2006w11,2006-03-17,Diesel GST,12.1,nzd,NZ cents per litre,
2006w11,2006-03-17,Diesel taxes,12.5,nzd,NZ cents per litre,
2006w11,2006-03-17,Diesel price excluding taxes,96.4,nzd,NZ cents per litre,
2006w11,2006-03-17,Diesel main port price,108.9,nzd,NZ cents per litre,
2006w11,2006-03-17,Diesel discounted retail price,108.9,nzd,NZ cents per litre,
2006w11,2006-03-17,Diesel importer margin,13.2,nzd,NZ cents per litre,
2006w11,2006-03-17,Diesel margin trend,15.04429294,nzd,NZ cents per litre,
2006w11,2006-03-17,Petrol importer cost,70.1,nzd,NZ cents per litre,
2006w11,2006-03-17,Regular petrol Emission Trading Scheme levy,0,nzd,NZ cents per litre,
2006w11,2006-03-17,Regular petrol GST,16.6,nzd,NZ cents per litre,
2006w11,2006-03-17,Regular petrol taxes,64.3,nzd,NZ cents per litre,
2006w11,2006-03-17,Regular petrol price excluding taxes,85.2,nzd,NZ cents per litre,
2006w11,2006-03-17,Regular petrol main port price,149.5,nzd,NZ cents per litre,
2006w11,2006-03-17,Regular petrol discounted retail price,149.5,nzd,NZ cents per litre,
2006w11,2006-03-17,Regular petrol importer margin,17.2,nzd,NZ cents per litre,
2006w11,2006-03-17,Regular petrol margin trend,14.42400617,nzd,NZ cents per litre,
2006w11,2006-03-17,Premium petrol 95R importer cost,77.81985714,nzd,NZ cents per litre,
2006w11,2006-03-17,Premium petrol 95R Emission Trading Scheme levy,0,nzd,NZ cents per litre,
2006w11,2006-03-17,Premium petrol 95R GST,17.21111111,nzd,NZ cents per litre,
2006w11,2006-03-17,Premium petrol 95R taxes,64.87611111,nzd,NZ cents per litre,
2006w11,2006-03-17,Premium petrol 95R price excluding taxes,90.02388889,nzd,NZ cents per litre,
2006w11,2006-03-17,Premium petrol 95R main port price,154.9,nzd,NZ cents per litre,
2006w11,2006-03-17,Premium petrol 95R discounted retail price,154.9,nzd,NZ cents per litre,
2006w11,2006-03-17,Premium petrol 95R importer margin,12.20403175,nzd,NZ cents per litre,
2006w11,2006-03-17,Premium petrol 95R margin trend,11.9873426,nzd,NZ cents per litre,
2006w11,2006-03-17,Diesel main port price excluding taxes,96.4,nzd,NZ cents per litre,
2006w12,2006-03-24,Dubai crude (USD),56.98,usd,USD per barrel,
2006w12,2006-03-24,NZ US exchange rate,0.625,usd,USD per 1 NZD,
2006w12,2006-03-24,Dubai crude (NZD),91.2,nzd,NZD per barrel,
2006w12,2006-03-24,Diesel importer cost,83.8,nzd,NZ cents per litre,
2006w12,2006-03-24,Diesel Emission Trading Scheme levy,0,nzd,NZ cents per litre,
2006w12,2006-03-24,Diesel GST,12.4,nzd,NZ cents per litre,
2006w12,2006-03-24,Diesel taxes,12.8,nzd,NZ cents per litre,
2006w12,2006-03-24,Diesel price excluding taxes,99,nzd,NZ cents per litre,
2006w12,2006-03-24,Diesel main port price,111.8,nzd,NZ cents per litre,
2006w12,2006-03-24,Diesel discounted retail price,111.8,nzd,NZ cents per litre,
2006w12,2006-03-24,Diesel importer margin,14.2,nzd,NZ cents per litre,
2006w12,2006-03-24,Diesel margin trend,15.04573405,nzd,NZ cents per litre,
2006w12,2006-03-24,Petrol importer cost,71.7,nzd,NZ cents per litre,
2006w12,2006-03-24,Regular petrol Emission Trading Scheme levy,0,nzd,NZ cents per litre,
2006w12,2006-03-24,Regular petrol GST,16.9,nzd,NZ cents per litre,
2006w12,2006-03-24,Regular petrol taxes,64.5,nzd,NZ cents per litre,
2006w12,2006-03-24,Regular petrol price excluding taxes,87.2,nzd,NZ cents per litre,
2006w12,2006-03-24,Regular petrol main port price,151.8,nzd,NZ cents per litre,
2006w12,2006-03-24,Regular petrol discounted retail price,151.8,nzd,NZ cents per litre,
2006w12,2006-03-24,Regular petrol importer margin,17.1,nzd,NZ cents per litre,
2006w12,2006-03-24,Regular petrol margin trend,14.463055,nzd,NZ cents per litre,
2006w12,2006-03-24,Premium petrol 95R importer cost,78.065,nzd,NZ cents per litre,
2006w12,2006-03-24,Premium petrol 95R Emission Trading Scheme levy,0,nzd,NZ cents per litre,
2006w12,2006-03-24,Premium petrol 95R GST,17.54444444,nzd,NZ cents per litre,
2006w12,2006-03-24,Premium petrol 95R taxes,65.20944444,nzd,NZ cents per litre,
2006w12,2006-03-24,Premium petrol 95R price excluding taxes,92.69055556,nzd,NZ cents per litre,
2006w12,2006-03-24,Premium petrol 95R main port price,157.9,nzd,NZ cents per litre,
2006w12,2006-03-24,Premium petrol 95R discounted retail price,157.9,nzd,NZ cents per litre,
2006w12,2006-03-24,Premium petrol 95R importer margin,14.62555556,nzd,NZ cents per litre,
2006w12,2006-03-24,Premium petrol 95R margin trend,12.00026327,nzd,NZ cents per litre,
2006w12,2006-03-24,Diesel main port price excluding taxes,99,nzd,NZ cents per litre,
2006w13,2006-03-31,Dubai crude (USD),58.18,usd,USD per barrel,
2006w13,2006-03-31,NZ US exchange rate,0.608,usd,USD per 1 NZD,
2006w13,2006-03-31,Dubai crude (NZD),95.74,nzd,NZD per barrel,
2006w13,2006-03-31,Diesel importer cost,87.2,nzd,NZ cents per litre,
2006w13,2006-03-31,Diesel Emission Trading Scheme levy,0,nzd,NZ cents per litre,
2006w13,2006-03-31,Diesel GST,12.8,nzd,NZ cents per litre,
2006w13,2006-03-31,Diesel taxes,13.2,nzd,NZ cents per litre,
2006w13,2006-03-31,Diesel price excluding taxes,102,nzd,NZ cents per litre,
2006w13,2006-03-31,Diesel main port price,115.2,nzd,NZ cents per litre,
2006w13,2006-03-31,Diesel discounted retail price,115.2,nzd,NZ cents per litre,
2006w13,2006-03-31,Diesel importer margin,18.2,nzd,NZ cents per litre,
2006w13,2006-03-31,Diesel margin trend,15.04717516,nzd,NZ cents per litre,
2006w13,2006-03-31,Petrol importer cost,76.3,nzd,NZ cents per litre,
2006w13,2006-03-31,Regular petrol Emission Trading Scheme levy,0,nzd,NZ cents per litre,
2006w13,2006-03-31,Regular petrol GST,17.2,nzd,NZ cents per litre,
2006w13,2006-03-31,Regular petrol taxes,64.9,nzd,NZ cents per litre,
2006w13,2006-03-31,Regular petrol price excluding taxes,90.3,nzd,NZ cents per litre,
2006w13,2006-03-31,Regular petrol main port price,155.2,nzd,NZ cents per litre,
2006w13,2006-03-31,Regular petrol discounted retail price,155.2,nzd,NZ cents per litre,
2006w13,2006-03-31,Regular petrol importer margin,18.6,nzd,NZ cents per litre,
2006w13,2006-03-31,Regular petrol margin trend,14.50210383,nzd,NZ cents per litre,
2006w13,2006-03-31,Premium petrol 95R importer cost,83.45957143,nzd,NZ cents per litre,
2006w13,2006-03-31,Premium petrol 95R Emission Trading Scheme levy,0,nzd,NZ cents per litre,
2006w13,2006-03-31,Premium petrol 95R GST,17.87777778,nzd,NZ cents per litre,
2006w13,2006-03-31,Premium petrol 95R taxes,65.54277778,nzd,NZ cents per litre,
2006w13,2006-03-31,Premium petrol 95R price excluding taxes,95.35722222,nzd,NZ cents per litre,
2006w13,2006-03-31,Premium petrol 95R main port price,160.9,nzd,NZ cents per litre,
2006w13,2006-03-31,Premium petrol 95R discounted retail price,160.9,nzd,NZ cents per litre,
2006w13,2006-03-31,Premium petrol 95R importer margin,11.89765079,nzd,NZ cents per litre,
2006w13,2006-03-31,Premium petrol 95R margin trend,12.01318393,nzd,NZ cents per litre,
2006w13,2006-03-31,Diesel main port price excluding taxes,102,nzd,NZ cents per litre,
2006w14,2006-04-07,Dubai crude (USD),61.13,usd,USD per barrel,
2006w14,2006-04-07,NZ US exchange rate,0.611,usd,USD per 1 NZD,
2006w14,2006-04-07,Dubai crude (NZD),100.02,nzd,NZD per barrel,
2006w14,2006-04-07,Diesel importer cost,89.7,nzd,NZ cents per litre,
2006w14,2006-04-07,Diesel Emission Trading Scheme levy,0,nzd,NZ cents per litre,
2006w14,2006-04-07,Diesel GST,13,nzd,NZ cents per litre,
2006w14,2006-04-07,Diesel taxes,13.3,nzd,NZ cents per litre,
2006w14,2006-04-07,Diesel price excluding taxes,103.6,nzd,NZ cents per litre,
2006w14,2006-04-07,Diesel main port price,116.9,nzd,NZ cents per litre,
2006w14,2006-04-07,Diesel discounted retail price,116.9,nzd,NZ cents per litre,
2006w14,2006-04-07,Diesel importer margin,16.4,nzd,NZ cents per litre,
2006w14,2006-04-07,Diesel margin trend,15.04861627,nzd,NZ cents per litre,
2006w14,2006-04-07,Petrol importer cost,79.1,nzd,NZ cents per litre,
2006w14,2006-04-07,Regular petrol Emission Trading Scheme levy,0,nzd,NZ cents per litre,
2006w14,2006-04-07,Regular petrol GST,17.4,nzd,NZ cents per litre,
2006w14,2006-04-07,Regular petrol taxes,65.7,nzd,NZ cents per litre,
2006w14,2006-04-07,Regular petrol price excluding taxes,90.5,nzd,NZ cents per litre,
2006w14,2006-04-07,Regular petrol main port price,156.2,nzd,NZ cents per litre,
2006w14,2006-04-07,Regular petrol discounted retail price,156.2,nzd,NZ cents per litre,
2006w14,2006-04-07,Regular petrol importer margin,14.1,nzd,NZ cents per litre,
2006w14,2006-04-07,Regular petrol margin trend,14.54115266,nzd,NZ cents per litre,
2006w14,2006-04-07,Premium petrol 95R importer cost,85.38471429,nzd,NZ cents per litre,
2006w14,2006-04-07,Premium petrol 95R Emission Trading Scheme levy,0,nzd,NZ cents per litre,
2006w14,2006-04-07,Premium petrol 95R GST,17.98888889,nzd,NZ cents per litre,
2006w14,2006-04-07,Premium petrol 95R taxes,66.36188889,nzd,NZ cents per litre,
2006w14,2006-04-07,Premium petrol 95R price excluding taxes,95.53811111,nzd,NZ cents per litre,
2006w14,2006-04-07,Premium petrol 95R main port price,161.9,nzd,NZ cents per litre,
2006w14,2006-04-07,Premium petrol 95R discounted retail price,161.9,nzd,NZ cents per litre,
2006w14,2006-04-07,Premium petrol 95R importer margin,10.15339682,nzd,NZ cents per litre,
2006w14,2006-04-07,Premium petrol 95R margin trend,12.0261046,nzd,NZ cents per litre,
2006w14,2006-04-07,Diesel main port price excluding taxes,103.6,nzd,NZ cents per litre,
2006w15,2006-04-14,Dubai crude (USD),62.65,usd,USD per barrel,
2006w15,2006-04-14,NZ US exchange rate,0.613,usd,USD per 1 NZD,
2006w15,2006-04-14,Dubai crude (NZD),102.16,nzd,NZD per barrel,
2006w15,2006-04-14,Diesel importer cost,92.5,nzd,NZ cents per litre,
2006w15,2006-04-14,Diesel Emission Trading Scheme levy,0,nzd,NZ cents per litre,
2006w15,2006-04-14,Diesel GST,13.4,nzd,NZ cents per litre,
2006w15,2006-04-14,Diesel taxes,13.7,nzd,NZ cents per litre,
2006w15,2006-04-14,Diesel price excluding taxes,106.6,nzd,NZ cents per litre,
2006w15,2006-04-14,Diesel main port price,120.3,nzd,NZ cents per litre,
2006w15,2006-04-14,Diesel discounted retail price,120.3,nzd,NZ cents per litre,
2006w15,2006-04-14,Diesel importer margin,16.9,nzd,NZ cents per litre,
2006w15,2006-04-14,Diesel margin trend,15.05005738,nzd,NZ cents per litre,
2006w15,2006-04-14,Petrol importer cost,83.4,nzd,NZ cents per litre,
2006w15,2006-04-14,Regular petrol Emission Trading Scheme levy,0,nzd,NZ cents per litre,
2006w15,2006-04-14,Regular petrol GST,17.7,nzd,NZ cents per litre,
2006w15,2006-04-14,Regular petrol taxes,66.1,nzd,NZ cents per litre,
2006w15,2006-04-14,Regular petrol price excluding taxes,93.3,nzd,NZ cents per litre,
2006w15,2006-04-14,Regular petrol main port price,159.3,nzd,NZ cents per litre,
2006w15,2006-04-14,Regular petrol discounted retail price,159.3,nzd,NZ cents per litre,
2006w15,2006-04-14,Regular petrol importer margin,14.1,nzd,NZ cents per litre,
2006w15,2006-04-14,Regular petrol margin trend,14.58020149,nzd,NZ cents per litre,
2006w15,2006-04-14,Premium petrol 95R importer cost,90.40464286,nzd,NZ cents per litre,
2006w15,2006-04-14,Premium petrol 95R Emission Trading Scheme levy,0,nzd,NZ cents per litre,
